Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,pantone,Pantone 122,#fcd856,0.8895756188554667,0.15033878503333167,93.50903585875113,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20122%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 123,#ffc61e,0.8541910308464344,0.16962658045704207,86.75537276686765,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20123%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 124,#e0aa0f,0.7672584775371335,0.15487081853031517,85.13224281786984,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20124%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 125,#b58c0a,0.6608256117379797,0.13311774425716508,87.35296020254549,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20125%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 126,#a38205,0.6203472326552283,0.12565546990230966,90.56829152728841,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20126%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 127,#f4e287,0.9080580519044887,0.11355853201981776,98.39709457641828,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20127%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 128,#f4db60,0.8891736675593985,0.143907485560451,97.85318309407995,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20128%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 129,#f2d13d,0.8644274089124058,0.16032697380120983,95.9145886500171,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20129%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 130,#eaaf0f,0.7876512973601921,0.15952076899774623,83.6711978518585,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20130%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 131,#c6930a,0.6936479489428503,0.1407033818423349,83.33647727159541,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20131%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 132,#9e7c0a,0.602332875896955,0.12068461807295959,88.8811199611809,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20132%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 133,#705b0a,0.4786697706617059,0.09417349451295062,92.40471263432005,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20133%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 134,#ffd87f,0.8970083544735009,0.1165227777443637,86.38940663346762,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20134%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 135,#fcc963,0.8616308238953158,0.13248831156742766,82.65637645314501,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20135%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 136,#fcbf49,0.840080679826447,0.1474802739390833,80.44707461804467,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20136%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 137,#fca311,0.7859032163855941,0.16741092940705254,70.02876542660255,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20137%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 138,#d88c02,0.7011316538569997,0.1504722230762915,71.14520069989669,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20138%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 139,#af7505,0.6078688597245905,0.1274748211620468,74.19041461476604,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20139%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 140,#7a5b11,0.4906421768624647,0.09415549282797556,83.50017429021432,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20140%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 141,#f2ce68,0.8622680554129336,0.1275227812976082,90.11718198854334,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20141%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 142,#f2bf49,0.82979719021888,0.1435120858334417,84.83546706170046,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20142%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 143,#efb22d,0.7998096500486914,0.15328100844966705,81.45396749760624,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20143%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 144,#e28c05,0.7134886517903927,0.15657634871434536,67.13951375840543,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20144%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 145,#c67f07,0.6552481068718232,0.14023502331211216,70.20472485830021,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20145%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 146,#9e6b05,0.5672871349466971,0.11796133439540428,75.5741091419157,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20146%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 147,#725e26,0.4898764789118819,0.07851093393657237,89.47527026986154,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20147%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 148,#ffd69b,0.8976171171882447,0.0880693652567676,76.29427554388764,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20148%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 149,#fccc93,0.8742637242254973,0.09099957058289299,70.98386935648529,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20149%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 150,#fcad56,0.8080403454627032,0.13793130068331755,66.14369539294808,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20150%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 151,#f77f00,0.7193806119441406,0.17943053367350578,54.393059033589566,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20151%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 152,#dd7500,0.667912304915537,0.16264516453158664,56.433068653628936,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20152%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 153,#bc6d0a,0.6098703870371104,0.13744774578410496,62.166616670940755,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20153%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 154,#995905,0.5261424451754465,0.11782113775965067,63.39307198398069,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20154%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 155,#f4dbaa,0.9002311549992367,0.06927706159857373,83.97547598394738,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20155%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 156,#f2c68c,0.8519151843359228,0.08968395860110569,73.80750965787104,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20156%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 157,#eda04f,0.7667786725692115,0.1328922432539873,64.750899721515,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20157%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 158,#e87511,0.6835492234894199,0.1703292738763496,52.43852174412007,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20158%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 159,#c66005,0.6021139660678116,0.15418822976311228,51.55632685348269,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20159%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 160,#9e540a,0.5243757919119887,0.12350973990414707,56.66261696837637,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20160%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 161,#633a11,0.3906593808287746,0.07885598115301277,61.191385406249424,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20161%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 162,#f9c6aa,0.8646197790205364,0.06962840982140248,50.20596953652711,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20162%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 163,#fc9e70,0.785183313772388,0.1279817707940732,46.405956675278105,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20163%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 164,#fc7f3f,0.7292224649050573,0.17071731354696057,45.38900166713643,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20164%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,pantone,Pantone 165,#f96302,0.6828957508401088,0.2007875713213066,43.24814534529719,https://www.google.com/search?tbm=isch&q=pantone%20Pantone%20165%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
