Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,finsa,14B Negro,#1C1C1C,0.22645009905684677,0.000008794610550696702,72.5892466052951,28,28,28,"[28, 28, 28]",0%,0%,0%,89%,"[0%, 0%, 0%, 89%]",10.27,0.00,0.00,"[10.27, 0.00, 0.00]",https://www.google.com/search?tbm=isch&q=finsa%2014B%20Negro%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,04B Blanco,#F6F6F6,0.9731469399373538,0.00003779397041987623,72.58924660549593,246,246,246,"[246, 246, 246]",0%,0%,0%,4%,"[0%, 0%, 0%, 4%]",96.89,0.00,0.01,"[96.89, 0.00, 0.01]",https://www.google.com/search?tbm=isch&q=finsa%2004B%20Blanco%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,231 Gris Guijarro,#8B8C89,0.6383205257172896,0.004564735894305838,121.37620826484044,139,140,137,"[139, 140, 137]",1%,0%,2%,45%,"[1%, 0%, 2%, 45%]",58.10,-0.81,1.48,"[58.10, -0.81, 1.48]",https://www.google.com/search?tbm=isch&q=finsa%20231%20Gris%20Guijarro%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,232 Gris Tormenta,#5A5B5D,0.4709666174471291,0.0034262740048680096,264.5877567408679,90,91,93,"[90, 91, 93]",3%,2%,0%,64%,"[3%, 2%, 0%, 64%]",38.62,-0.09,-1.29,"[38.62, -0.09, -1.29]",https://www.google.com/search?tbm=isch&q=finsa%20232%20Gris%20Tormenta%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,163 Amarillo,#F2C94C,0.8495954101238516,0.14631327176095338,90.48488491161982,242,201,76,"[242, 201, 76]",0%,17%,69%,5%,"[0%, 17%, 69%, 5%]",82.95,5.63,65.23,"[82.95, 5.63, 65.23]",https://www.google.com/search?tbm=isch&q=finsa%20163%20Amarillo%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,172 Rojo,#C1272D,0.5293292393611031,0.18920634731295932,24.969350552371907,193,39,45,"[193, 39, 45]",0%,80%,77%,24%,"[0%, 80%, 77%, 24%]",43.48,59.94,37.70,"[43.48, 59.94, 37.70]",https://www.google.com/search?tbm=isch&q=finsa%20172%20Rojo%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,181 Azul,#2F80ED,0.609234662747105,0.18182614584263465,257.2896684511161,47,128,237,"[47, 128, 237]",80%,46%,0%,7%,"[80%, 46%, 0%, 7%]",53.21,5.65,-63.08,"[53.21, 5.65, -63.08]",https://www.google.com/search?tbm=isch&q=finsa%20181%20Azul%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,finsa,77V Roble Aurora,#C1A68D,0.7423621947239716,0.047029068249012915,64.80760338013062,193,166,141,"[193, 166, 141]",0%,14%,27%,24%,"[0%, 14%, 27%, 24%]",70.05,7.37,16.84,"[70.05, 7.37, 16.84]",https://www.google.com/search?tbm=isch&q=finsa%2077V%20Roble%20Aurora%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
